GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,0.005289556,0.00529,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,0.005682915,0.00568,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,0.006933836,0.00693,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,0.00181841,0.00182,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,0.001880152,0.00188,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,0.003913297,0.00391,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,0.005362606,0.00536,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,1,1.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGELT1,<1 year,,BTSX,Both sexes,,,,,,,,0.017743815,0.01774,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,0.004444689,0.00444,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,0.006821825,0.00682,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,0.014334528,0.01433,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,0.115517031,0.11552,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,0.269656763,0.26966,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,0.003787007,0.00379,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,0.00527801,0.00528,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,0.07521582,0.07522,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,0.173422097,0.17342,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,0.004189779,0.00419,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,0.001497247,0.00150,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,0.020281678,0.02028,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,0.048334841,0.04833,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGELT1,<1 year,,MLE,Male,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,96053.84829,96053.84829,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,93291.73905,93291.73905,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,91219.11375,91219.11375,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,42099.07095,42099.07095,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,13433.12837,13433.12837,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,95303.21434,95303.21434,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,93541.42611,93541.42611,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,76768.0828,76768.08280,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,56590.5095,56590.50950,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,97175.64612,97175.64612,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,96385.87777,96385.87777,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,83322.20725,83322.20725,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,68345.96557,68345.96557,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGELT1,<1 year,,MLE,Male,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,97436.18108,97436.18108,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,97072.13135,97072.13135,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,92932.6459,92932.64590,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,88352.96654,88352.96654,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,14846.93862,14846.93862,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,98246.18803,98246.18803,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,96174.40511,96174.40511,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,94667.06207,94667.06207,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,91876.64722,91876.64722,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,59461.54427,59461.54427,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,WB_LMI,2019,2019,Lower-middle-income,,VNM,Viet Nam,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,30062.21289,30062.21289,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,96521.61905,96521.61905,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,95999.84827,95999.84827,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,91084.51594,91084.51594,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,83819.62017,83819.62017,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,66175.05648,66175.05648,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,98066.3861,98066.38610,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,97738.88333,97738.88333,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,94061.63723,94061.63723,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,AGE60-64,60-64 years,,FMLE,Female,,,,,,,,89442.06295,89442.06295,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,98458.98644,98458.98644,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,98010.62,98010.62000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,96863.25911,96863.25911,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,95594.71681,95594.71681,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,53846.02672,53846.02672,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGELT1,<1 year,,FMLE,Female,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,97341.05073,97341.05073,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,96561.96006,96561.96006,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,86359.70111,86359.70111,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WB_LMI,2015,2015,Lower-middle-income,,VNM,Viet Nam,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,69949.78157,69949.78157,,,,,
